Outcome,Episode,Agent Name,Team ID,Kill Count,Attack Count,Miss Count,Hit Count,Death Count,Episode Play Time
Loss,133,TestTotalAgent_Origin_Team1_Agent0,1,0,1,24,4,1,13.01175
Win,134,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,9,0,0,6.176847
Loss,134,TestTotalAgent_Origin_Team1_Agent0,1,0,0,12,4,1,6.176847
Win,135,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,20,0,0,12.26553
Loss,135,TestTotalAgent_Origin_Team1_Agent0,1,0,0,24,4,1,12.26553
Win,136,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,35,0,0,20.20396
Loss,136,TestTotalAgent_Origin_Team1_Agent0,1,0,0,39,4,1,20.20396
Win,137,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,18,2,0,11.97881
Loss,137,TestTotalAgent_Origin_Team1_Agent0,1,0,2,22,4,1,11.97881
Win,138,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,36,0,0,21.04269
Loss,138,TestTotalAgent_Origin_Team1_Agent0,1,0,0,41,4,1,21.04269
Win,139,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,5,1,0,4.29976
Loss,139,TestTotalAgent_Origin_Team1_Agent0,1,0,1,8,4,1,4.29976
Win,140,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,4,0,0,3.693948
Loss,140,TestTotalAgent_Origin_Team1_Agent0,1,0,0,7,4,1,3.693948
Win,141,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,38,3,0,21.64962
Loss,141,TestTotalAgent_Origin_Team1_Agent0,1,0,3,39,4,1,21.64962
Win,142,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,45,2,0,26.40385
Loss,142,TestTotalAgent_Origin_Team1_Agent0,1,0,2,49,4,1,26.40385
Win,143,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,10,0,0,6.956126
Loss,143,TestTotalAgent_Origin_Team1_Agent0,1,0,0,14,4,1,6.956126
Win,144,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,30,1,0,17.5723
Loss,144,TestTotalAgent_Origin_Team1_Agent0,1,0,1,33,4,1,17.5723
Win,145,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,19,2,0,12.14574
Loss,145,TestTotalAgent_Origin_Team1_Agent0,1,0,2,22,4,1,12.14574
Win,146,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,12,0,0,7.605652
Loss,146,TestTotalAgent_Origin_Team1_Agent0,1,0,0,15,4,1,7.605652
Win,147,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,12,2,0,8.044766
Loss,147,TestTotalAgent_Origin_Team1_Agent0,1,0,2,14,4,1,8.044766
Win,148,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,37,2,0,20.97359
Loss,148,TestTotalAgent_Origin_Team1_Agent0,1,0,2,39,4,1,20.97359
Win,149,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,31,3,0,18.20789
Loss,149,TestTotalAgent_Origin_Team1_Agent0,1,0,3,32,4,1,18.20789
Win,150,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,20,1,0,12.83136
Loss,150,TestTotalAgent_Origin_Team1_Agent0,1,0,1,24,4,1,12.83136
Win,151,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,33,2,0,19.19515
Loss,151,TestTotalAgent_Origin_Team1_Agent0,1,0,2,36,4,1,19.19515
Win,152,TestControllerAgent_MissReward_Team0_Agent0,0,1,4,12,3,0,7.863886
